mandt,lifnr,land1,name1,name2,name3,name4,ort01,ort02,pfach,pstl2,pstlz,regio,sortl,stras,adrnr,mcod1,mcod2,mcod3,anred,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,dtams,dtaws,erdat,ernam,esrnr,konzs,ktokk,kunnr,lnrza,loevm,sperr,sperm,spras,stcd1,stcd2,stkza,stkzu,telbx,telf1,telf2,telfx,teltx,telx1,xcpdk,xzemp,vbund,fiskn,stceg,stkzn,sperq,gbort,gbdat,sexkz,kraus,revdb,qssys,ktock,pfort,werks,ltsna,werkr,plkal,duefl,txjcd,sperz,scacd,sfrgr,lzone,xlfza,dlgrp,fityp,stcdt,regss,actss,stcd3,stcd4,stcd5,stcd6,ipisp,taxbs,profs,stgdl,emnfr,lfurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,qssysdat,podkzb,fisku,stenr,carrier_conf,min_comp,term_li,crc_num,cvp_xblck,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,j_sc_capital,j_sc_currency,alc,pmt_office,ppa_relevant,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,transport_chain,staging_time,scheduling_type,submi_relevant,operation_flag,is_deleted,recordstamp
800,0000003301,US,Office Supply Company,,,,DUBLIN,FRANKLIN,,,43016,OH,LUTZ,456 North Street,47124,OFFICE SUPPLY COMPANY,,DUBLIN,,,0,0,,MFTG,0,,,,2004-07-07,LUTZ,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3604931001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003302,US,Utilities Company,,,,ST. CLAIRSVILLE,BELMONT,,,43950,OH,LUTZ,566 South Avenue,47125,UTILITIES COMPANY,,ST. CLAIRSVILLE,,,0,0,,MFTG,0,,,,2004-07-07,LUTZ,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3601323901,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003111,US,CMDS Supplier,,,,DETROIT,WAYNE,,,48206,MI,CMDS,Main Street,44235,CMDS SUPPLIER,,DETROIT,Company,,0,0,,,0,,,,2003-09-15,TOMB,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2316303801,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003003,US,World's Best Suppliers,,,,WESTCHESTER,COOK,100,60612,60154,IL,LES,5 Westbrook Road,16724,WORLD'S BEST SUPPLIERS,,WESTCHESTER,Company,,0,0,,,0,,,,2001-12-27,TOMB,,,0001,,,,,,E,,,,,,708-947-5000,,,,,,,,,,,,,,,,,,,,,,,,X,1403131001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,B,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000000300,US,AluCast,,,,HILLSBOROUGH,SOMERSET,,22086,08844,NJ,AUTO,900 Edison Ave. Suite 300,6949,ALUCAST,,HILLSBOROUGH,Firma,,0,0,,,0,,,,1995-08-21,WEIS,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3103564401,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000001444,US,C & C Supply,,,,CLEVELAND,CUYAHOGA,1000,44120-1000,44124,OH,CMR,1000 Euclid,44260,C & C SUPPLY,,CLEVELAND,,,0,0,,TRAD,0,,,,2003-09-17,RIEDE,,,0001,,,,,,E,,,,,,216-424-0399,,,,,,,,,,,,,,,,,,,,,,,,X,3603505101,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003990,US,Plastic Bottle Inc,,,,SAINT LOUIS,SAINT LOUIS (IND CIT,,,63122,MO,PLASITC,6723 Henry Court,41372,PLASTIC BOTTLE INC,,SAINT LOUIS,,,0,0,,,0,,,,2003-02-18,WELCH,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2651012701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003018,US,Fremont Supplies,,,,REDWOOD CITY,SAN MATEO,,,94061,CA,FREMONT,1310 West Avenue,36833,FREMONT SUPPLIES,,REDWOOD CITY,,,0,0,,TRAD,0,,,,2002-08-20,BREWER,,,0001,0000003018,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,0508127901,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000002316,US,Cisco,,,,SAN JUAN CAPISTRANO,ORANGE,,,92692,CA,CISCO,3838 Barnes Blvd.,37549,CISCO,,SAN JUAN CAPISTRANO,,,0,0,,TRAD,0,,,,2002-10-04,HANSEN,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,0505975701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000002317,US,Vendor 3,,,,MISSION VIEJO,ORANGE,,,92692,CA,VENDOR 3,28282 Crenshaw,45360,VENDOR 3,,MISSION VIEJO,,,0,0,,TRAD,0,,,,2004-02-20,HANSEN,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,0505965801,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000002315,US,Lucent,,,,MISSION VIEJO,ORANGE,,,92692,CA,LUCENT,1810 Irvine Road,37548,LUCENT,,MISSION VIEJO,,,0,0,,TRAD,0,,,,2002-10-04,HANSEN,,,0001,,,,,,E,,,,,,555-1212,,,,,,X,,,,,,,,,,,,,,,,,,X,0505965801,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000024002,US,Magnum P.I.,,,,BOSTON,SUFFOLK,,,02109,,LEGAL,24981 Aloha Way,49507,MAGNUM P.I.,,BOSTON,,,0,0,,TRAD,0,,,,2005-04-04,PERRON,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,2202501001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000024000,US,"Speedy Couriers, Inc",,,,Boston,SUFFOLK,,,02109,,LEGAL,900 Justice Way,49505,"SPEEDY COURIERS, INC",,BOSTON,,,0,0,,TRAD,0,,,,2005-04-04,PERRON,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,2202501001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000024001,US,County Courthouse,,,,Boston,SUFFOLK,,,02109,,LEGAL,800 Justice Way,49506,COUNTY COURTHOUSE,,BOSTON,,,0,0,,TRAD,0,,,,2005-04-04,PERRON,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,2202501001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003272,US,ADCOM COMPUTER,,,,SEATTLE,KING,,,98155,WA,SRM,1625 Perkins Way,44029,ADCOM COMPUTER,,SEATTLE,,,0,0,,,0,,,,2003-08-08,SNYDER,,,0001,0000003272,,,,,E,,,,,,206-724-2337,,,,,,,,,,,,,,,,,,,,,,,,X,4803306501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003425,US,ACME Supply Company,,,,WALNUT CREEK,CONTRA COSTA,,,94598,CA,ACME,1500 N. Broadway,14707,ACME SUPPLY COMPANY,,WALNUT CREEK,,,0,0,,TRAD,0,,,,2001-10-18,BIRNLEY,,,0001,,,,,,E,,,,,,510-942-0000,,,,,,,,,,,,,,,,,,,,,,,,X,0501337101,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,METMININC,US,Metal Mining Inc,,,,Pierre,HUGHES,,,57501,SD,EXPOSURE,200 Brownstone St,460359,METAL MINING INC,,PIERRE,Company,,0,0,,TRAD,0,,,,2010-12-10,D047969,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,4206501501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003200,US,Stables Office Supply,,,,Irving,DALLAS,,,75039,TX,HERTEL,600 E. Las Colinas Blvd,59193,STABLES OFFICE SUPPLY,,IRVING,Company,,0,0,,HITE,0,,,,2007-04-03,I036867,,,0001,,,,,,E,45-431256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,4411314901,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,MONSANTOBR,BR,MONSANTO DO BRAZIL LTDA,,,,SAO PAULO,,,,13650-000,SP,MONSANTO,AV DAS NACOES UNIDAS,278354,MONSANTO DO BRAZIL LTDA,,SAO PAULO,,,0,0,,0001,0,,,,2010-04-23,I813448,,,0001,,,,,,P,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,SP,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000010001,US,Detroit Supplier Inc.,,,,DETROIT,,,,48219,MI,GTS,12 12 Quality-Street,49328,DETROIT SUPPLIER INC.,,DETROIT,,,0,0,,,0,,,,2005-03-18,KUEBLER,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2316303801,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006000,US,Harbinger Online,,,,SAN FRANCISCO,SAN FRANCISCO,,,94100,CA,HARBINGER,233 233 Flower Street,9101,HARBINGER ONLINE,,SAN FRANCISCO,,,0,0,,,0,,,,1999-05-20,MIERZWA,,,0001,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0507530401,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,YHTS_VIS,US,Vishay Corp,,,,STAPLETON,BALDWIN,,,,,VISHAY COR,,239648,VISHAY CORP,,STAPLETON,Company,,0,0,,,0,,,,2010-03-08,RCSETUP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100341731,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,YHTS_NIC,US,NIC Components Corp,,,,PIEDMONT,CALHOUN,,,,,NIC COMPON,,239647,NIC COMPONENTS CORP,,PIEDMONT,Company,,0,0,,,0,,,,2010-03-08,RCSETUP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0101508501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,YHTS_KEM,US,Kemet Corp,,,,SUMMERDALE,BALDWIN,,,,,KEMET CORP,,239646,KEMET CORP,,SUMMERDALE,Company,,0,0,,,0,,,,2010-03-08,RCSETUP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0100341751,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003816,US,NJ Electronics,,,,MANVILLE,SOMERSET,,,08835,NJ,ELEC,100 N. Main Street,37225,NJ ELECTRONICS,,MANVILLE,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,3103513301,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003817,US,MicroElectronics,,,,NEWARK,NEW CASTLE,,,19711,DE,ELEC,100 E. Cleveland Ave,37226,MICROELECTRONICS,,NEWARK,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,0800300701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003904,US,JSS of America,,,,ALEXANDRIA,ALEXANDRIA (IND CITY,,,22306,VA,ELEC.,7910 Richmond Hwy,37233,JSS OF AMERICA,,ALEXANDRIA,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,4751000201,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003905,US,Greenville Manufacturers,,,,SPARTANBURG,SPARTANBURG,,,29301,SC,ELEC,7600 Grennville Hwy.,37234,GREENVILLE MANUFACTURERS,,SPARTANBURG,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,4108306101,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003819,US,Tucker Industries,,,,TUCKER,DEKALB,,,30084,GA,ELEC,4375 Lawrenceville Hwy,37228,TUCKER INDUSTRIES,,TUCKER,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,1108912501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003902,US,SCT Inc.,,,,SIOUX CITY,WOODBURY,,,51101,IA,ELEC,2727 Cornhusker Dr,37231,SCT INC.,,SIOUX CITY,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,3171234571,,,,,,X,,,,,,,,,,,,,,,,,,X,1619308601,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,0000003906,US,Dynasty,,,,COLBY,THOMAS,,,67701,KS,ELEC,1915 South Range Ave.,37235,DYNASTY,,COLBY,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,1719301501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003903,US,Elway Industries,,,,LAFAYETTE,BOULDER,,,80026,CO,ELEC,300 Waneka Parkway,37232,ELWAY INDUSTRIES,,LAFAYETTE,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,0601302901,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003900,US,Gateway Supply,,,,LAKEWOOD,LOS ANGELES,,,90712,CA,ELEC,2770 Carson Street - Suite 2000,37229,GATEWAY SUPPLY,,LAKEWOOD,,,0,0,,TRAD,0,,,,2002-09-18,TIERNEY,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,0503716901,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000001526,US,Chargeback vendor,,,,Norwalk,FAIRFIELD,,,06851,CT,CHARGE,8500 anywhere street,65906,CHARGEBACK VENDOR,,NORWALK,Company,,0,0,,,0,,,,2008-08-08,ANDERSON,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0700103501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000030190,US,ABB Transport Company,,,,AVENEL,MIDDLESEX,,,07001,,MAB,200 Main Street,47392,ABB TRANSPORT COMPANY,,AVENEL,,,0,0,,TRAD,0,,,,2004-08-15,BINSTOCK,,SUPPLY,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,3102330501,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000030192,US,Universal Supply Company,,,,BAYONNE,HUDSON,,,07002,,MAB,100 Broad Street,47393,UNIVERSAL SUPPLY COMPANY,,BAYONNE,,,0,0,,TRAD,0,,,,2004-08-15,BINSTOCK,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,3101700801,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000008765,US,DuFresne's Supply,,,,ROCHESTER HILLS,OAKLAND,,,,MI,DAD,123 Lucky Lane,45952,DUFRESNE'S SUPPLY,,ROCHESTER HILLS,,,0,0,,TRAD,0,,,,2004-03-10,DUFRESNE,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,1199.0,,,,,,,X,2312500051,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2005-12-31,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004165,US,Alexander Inc.,,,,WESTON,BROWARD,,,33327,FL,MG,5555 Main St.,45296,ALEXANDER INC.,,WESTON,Company,,0,0,,,0,,,,2004-02-13,GOLLARZA,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1001100441,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,A,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003980,US,Main Line Cleaning Services,,,,WAYNE,DELAWARE,,,19087,PA,MAIN LINE,1200 Lancester Avenue,9064,MAIN LINE CLEANING SERVIC,,WAYNE,,,0,0,,TRAD,0,,,,1999-05-14,KUERSTEN,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,3904561701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000031000,US,ICST ( InterComp Stock Transfer ),"Ccd 2000, Porg 2000, Plant 2010",,,CAMP POINT,ADAMS,,,62320,IL,ICST,1000 Main Street,38730,ICST ( INTERCOMP STOCK TR,"CCD 2000, PORG 2000, PLAN",CAMP POINT,Company,,0,0,,,0,,,,2002-11-14,PARALKAR,,,0001,CU3100,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,3100,,,,X,1400143221,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,0000008373,US,Armstrong Tool Inc.,,,,Lancaster,LANCASTER,,,17601-2130,,ITELO,807 Estelle Dr,66165,ARMSTRONG TOOL INC.,,LANCASTER,Company,,0,0,,,0,,,,2008-09-17,BOLLINGER,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3907119301,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000009006,US,Sally Thompson,,,,OCEAN CITY,WORCESTER,,,21842,MD,0000010198,Baker Street,7174,SALLY THOMPSON,,OCEAN CITY,,,0,0,,,0,,,,1998-08-26,BRUNNERSI,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2104724411,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000009005,US,Douglas Olson,,,,OAK PARK,COOK,645793,,60301,IL,0000010020,George Washington Street 78,7173,DOUGLAS OLSON,,OAK PARK,,,0,0,,,0,,,,1998-08-26,BRUNNERSI,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1403121701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000009004,US,Carole B,,,,HINCKLEY,DE KALB,12446,,60520,IL,0000010018,Lancaster 75,7172,CAROLE B,,HINCKLEY,,,0,0,,,0,,,,1998-08-26,BRUNNERSI,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1403745411,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,S62026,US,Philis McLane,,,,Boston,SUFFOLK,1030,02116,02116,MA,INS,277 Dartmouth,492589,PHILIS MCLANE,,BOSTON,Mr.,,0,0,,,0,,,,2011-01-20,CRMREMOTE,,,0001,,,,,,E,,,,,,617 266 4430,,,,,,,,,,,,,,,,,,,,,,,,X,2202501001,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003803,US,"Multi-State Brokers, Inc.",,,,WHITE PLAINS,WESTCHESTER,,,10602,NY,DATA GENER,2400 Hudson Ave.,39109,"MULTI-STATE BROKERS, INC.",,WHITE PLAINS,,,0,0,,TRAD,0,,,,2002-11-26,GALLAGHER,,,0001,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,3311931701,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000007220,US,Good Vendor,,,,MCDADE,BASTROP,,,,TX,BIG VENDOR,1905 Main,42461,GOOD VENDOR,,MCDADE,,,0,0,,TRAD,0,,,,2003-04-10,HARTSOUGH,,,0001,0000007220,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,X,4402196291,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060006,US,Paper Products Company,,,,NEWARK,ESSEX,,,07102,NJ,PAPER,5489  Schyler Way,36508,PAPER PRODUCTS COMPANY,,NEWARK,,,0,0,,,0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,3101316601,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060002,US,Johnson & Miller Inc.,,,,DES MOINES,POLK,,,50309,IA,JOHNSON,1914 Grant Avenue,36504,JOHNSON & MILLER INC.,,DES MOINES,,,0,0,,,0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,1615303201,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000060003,US,Parker & Sons,,,,DULUTH,ST LOUIS,,,55804,MN,PARKER,1902 Eddystone Blvd.,36505,PARKER & SONS,,DULUTH,,,0,0,,,0,,,,2002-07-25,PTABI_SAP,,,0001,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,2413703101,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
